5 Minutes,Lane 1 Flow (Veh/5 Minutes),% Observed
3/02/2015 14:25,141,100
3/02/2015 14:30,138,100
3/02/2015 14:35,129,100
3/02/2015 14:40,129,100
3/02/2015 14:45,131,100
3/02/2015 14:50,136,100
3/02/2015 14:55,130,100
3/02/2015 15:00,145,100
3/02/2015 15:05,146,100
3/02/2015 15:10,144,100
3/02/2015 15:15,147,100
3/02/2015 15:20,143,100
3/02/2015 15:25,145,100
3/02/2015 15:30,149,100
3/02/2015 15:35,142,100
3/02/2015 15:40,149,100
3/02/2015 15:45,145,100
3/02/2015 15:50,149,100
3/02/2015 15:55,138,100
3/02/2015 16:00,132,100
3/02/2015 16:05,115,100
3/02/2015 16:10,133,100
3/02/2015 16:15,135,100
3/02/2015 16:20,142,100
3/02/2015 16:25,141,100
3/02/2015 16:30,151,100
3/02/2015 16:35,137,100
3/02/2015 16:40,130,100
3/02/2015 16:45,121,100
3/02/2015 16:50,133,100
3/02/2015 16:55,134,100
3/02/2015 17:00,139,100
3/02/2015 17:05,126,100
3/02/2015 17:10,127,100
3/02/2015 17:15,145,100
3/02/2015 17:20,138,100
3/02/2015 17:25,143,100
3/02/2015 17:30,129,100
3/02/2015 17:35,133,100
3/02/2015 17:40,122,100
3/02/2015 17:45,120,100
3/02/2015 17:50,135,100
3/02/2015 17:55,127,100
3/02/2015 18:00,135,100
3/02/2015 18:05,126,100
3/02/2015 18:10,140,100
3/02/2015 18:15,125,100
3/02/2015 18:20,126,100
3/02/2015 18:25,112,100
3/02/2015 18:30,108,100
3/02/2015 18:35,116,100
3/02/2015 18:40,111,100
3/02/2015 18:45,117,100
3/02/2015 18:50,108,100
3/02/2015 18:55,112,100
3/02/2015 19:00,101,100
3/02/2015 19:05,118,100
3/02/2015 19:10,109,100
3/02/2015 19:15,121,100
3/02/2015 19:20,111,100
3/02/2015 19:25,108,100
3/02/2015 19:30,126,100
3/02/2015 19:35,97,100
3/02/2015 19:40,106,100
3/02/2015 19:45,104,100
3/02/2015 19:50,107,100
3/02/2015 19:55,93,100
3/02/2015 20:00,74,100
3/02/2015 20:05,82,100
3/02/2015 20:10,94,100
3/02/2015 20:15,71,100
3/02/2015 20:20,105,100
3/02/2015 20:25,89,100
3/02/2015 20:30,73,100
3/02/2015 20:35,62,100
3/02/2015 20:40,94,100
3/02/2015 20:45,75,100
3/02/2015 20:50,81,100
3/02/2015 20:55,77,100
3/02/2015 21:00,69,100
3/02/2015 21:05,73,100
3/02/2015 21:10,73,100
3/02/2015 21:15,83,100
3/02/2015 21:20,60,100
3/02/2015 21:25,58,100
3/02/2015 21:30,70,100
3/02/2015 21:35,87,100
3/02/2015 21:40,60,100
3/02/2015 21:45,70,100
3/02/2015 21:50,69,100
3/02/2015 21:55,61,100
3/02/2015 22:00,57,100
3/02/2015 22:05,57,100
3/02/2015 22:10,76,100
3/02/2015 22:15,62,100
3/02/2015 22:20,59,100
3/02/2015 22:25,45,100
3/02/2015 22:30,53,100
3/02/2015 22:35,47,100
3/02/2015 22:40,48,100
3/02/2015 22:45,45,100
3/02/2015 22:50,33,100
3/02/2015 22:55,37,100
3/02/2015 23:00,34,100
3/02/2015 23:05,30,100
3/02/2015 23:10,31,100
3/02/2015 23:15,25,100
3/02/2015 23:20,26,100
3/02/2015 23:25,33,100
3/02/2015 23:30,21,100
3/02/2015 23:35,29,100
3/02/2015 23:40,23,100
3/02/2015 23:45,22,100
3/02/2015 23:50,14,100
3/02/2015 23:55,17,100
3/03/2015 0:00,18,100
3/03/2015 0:05,23,100
3/03/2015 0:10,19,100
3/03/2015 0:15,19,100
3/03/2015 0:20,15,100
3/03/2015 0:25,13,100
3/03/2015 0:30,14,100
3/03/2015 0:35,11,100
3/03/2015 0:40,11,100
3/03/2015 0:45,11,100
3/03/2015 0:50,5,100
3/03/2015 0:55,13,100
3/03/2015 1:00,7,100
3/03/2015 1:05,3,100
3/03/2015 1:10,5,100
3/03/2015 1:15,10,100
3/03/2015 1:20,8,100
3/03/2015 1:25,5,100
3/03/2015 1:30,6,100
3/03/2015 1:35,7,100
3/03/2015 1:40,7,100
3/03/2015 1:45,7,100
3/03/2015 1:50,6,100
3/03/2015 1:55,9,100
3/03/2015 2:00,5,100
3/03/2015 2:05,3,100
3/03/2015 2:10,5,100
3/03/2015 2:15,3,100
3/03/2015 2:20,3,100
3/03/2015 2:25,3,100
3/03/2015 2:30,7,100
3/03/2015 2:35,3,100
3/03/2015 2:40,3,100
3/03/2015 2:45,11,100
3/03/2015 2:50,6,100
3/03/2015 2:55,9,100
3/03/2015 3:00,3,100
3/03/2015 3:05,6,100
3/03/2015 3:10,4,100
3/03/2015 3:15,11,100
3/03/2015 3:20,2,100
3/03/2015 3:25,8,100
3/03/2015 3:30,6,100
3/03/2015 3:35,5,100
3/03/2015 3:40,13,100
3/03/2015 3:45,7,100
3/03/2015 3:50,6,100
3/03/2015 3:55,8,100
3/03/2015 4:00,10,100
3/03/2015 4:05,13,100
3/03/2015 4:10,12,100
3/03/2015 4:15,10,100
3/03/2015 4:20,22,100
3/03/2015 4:25,23,100
3/03/2015 4:30,36,100
3/03/2015 4:35,38,100
3/03/2015 4:40,40,100
3/03/2015 4:45,47,100
3/03/2015 4:50,37,100
3/03/2015 4:55,49,100
3/03/2015 5:00,33,100
3/03/2015 5:05,53,100
3/03/2015 5:10,74,100
3/03/2015 5:15,69,100
3/03/2015 5:20,82,100
3/03/2015 5:25,101,100
3/03/2015 5:30,102,100
3/03/2015 5:35,129,100
3/03/2015 5:40,171,100
3/03/2015 5:45,147,100
3/03/2015 5:50,136,100
3/03/2015 5:55,153,100
3/03/2015 6:00,152,100
3/03/2015 6:05,155,100
3/03/2015 6:10,154,100
3/03/2015 6:15,157,100
3/03/2015 6:20,181,100
3/03/2015 6:25,174,100
3/03/2015 6:30,162,100
3/03/2015 6:35,191,100
3/03/2015 6:40,180,100
3/03/2015 6:45,153,100
3/03/2015 6:50,161,100
3/03/2015 6:55,175,100
3/03/2015 7:00,188,100
3/03/2015 7:05,181,100
3/03/2015 7:10,175,100
3/03/2015 7:15,169,100
3/03/2015 7:20,168,100
3/03/2015 7:25,140,100
3/03/2015 7:30,143,100
3/03/2015 7:35,131,100
3/03/2015 7:40,69,100
3/03/2015 7:45,148,0
3/03/2015 7:50,75,100
3/03/2015 7:55,79,100
3/03/2015 8:00,69,100
3/03/2015 8:05,69,100
3/03/2015 8:10,70,100
3/03/2015 8:15,61,100
3/03/2015 8:20,127,100
3/03/2015 8:25,151,100
3/03/2015 8:30,159,100
3/03/2015 8:35,164,100
3/03/2015 8:40,161,100
3/03/2015 8:45,174,100
3/03/2015 8:50,164,100
3/03/2015 8:55,150,100
3/03/2015 9:00,162,100
3/03/2015 9:05,161,100
3/03/2015 9:10,156,100
3/03/2015 9:15,151,100
3/03/2015 9:20,140,100
3/03/2015 9:25,138,100
3/03/2015 9:30,140,100
3/03/2015 9:35,133,100
3/03/2015 9:40,177,100
3/03/2015 9:45,140,100
3/03/2015 9:50,142,100
3/03/2015 9:55,146,100
3/03/2015 10:00,141,100
3/03/2015 10:05,141,100
3/03/2015 10:10,150,100
3/03/2015 10:15,128,100
3/03/2015 10:20,133,100
3/03/2015 10:25,142,100
3/03/2015 10:30,122,100
3/03/2015 10:35,132,100
3/03/2015 10:40,139,0
3/03/2015 10:45,129,100
3/03/2015 10:50,121,100
3/03/2015 10:55,127,100
3/03/2015 11:00,133,100
3/03/2015 11:05,136,100
3/03/2015 11:10,137,100
3/03/2015 11:15,132,100
3/03/2015 11:20,133,100
3/03/2015 11:25,140,100
3/03/2015 11:30,131,100
3/03/2015 11:35,138,100
3/03/2015 11:40,127,100
3/03/2015 11:45,138,100
3/03/2015 11:50,131,100
3/03/2015 11:55,109,100
3/03/2015 12:00,112,100
3/03/2015 12:05,123,100
3/03/2015 12:10,124,100
3/03/2015 12:15,141,100
3/03/2015 12:20,152,100
3/03/2015 12:25,133,100
3/03/2015 12:30,108,100
3/03/2015 12:35,133,100
3/03/2015 12:40,123,100
3/03/2015 12:45,122,100
3/03/2015 12:50,119,100
3/03/2015 12:55,126,100
3/03/2015 13:00,123,100
3/03/2015 13:05,136,100
3/03/2015 13:10,148,100
3/03/2015 13:15,145,100
3/03/2015 13:20,140,100
3/03/2015 13:25,136,100
3/03/2015 13:30,136,100
3/03/2015 13:35,136,100
3/03/2015 13:40,126,100
3/03/2015 13:45,120,100
3/03/2015 13:50,150,100
3/03/2015 13:55,136,100
3/03/2015 14:00,131,100
3/03/2015 14:05,145,100
3/03/2015 14:10,146,100
3/03/2015 14:15,149,100
3/03/2015 14:20,140,100
3/03/2015 14:25,133,100
3/03/2015 14:30,138,100
3/03/2015 14:35,140,100
3/03/2015 14:40,134,100
3/03/2015 14:45,156,100
3/03/2015 14:50,135,100
3/03/2015 14:55,124,100
3/03/2015 15:00,130,100
3/03/2015 15:05,133,100
3/03/2015 15:10,130,100
3/03/2015 15:15,114,100
3/03/2015 15:20,120,100
3/03/2015 15:25,140,0
3/03/2015 15:30,116,100
3/03/2015 15:35,139,100
3/03/2015 15:40,114,100
3/03/2015 15:45,111,100
3/03/2015 15:50,122,100
3/03/2015 15:55,124,100
3/03/2015 16:00,137,100
3/03/2015 16:05,123,100
3/03/2015 16:10,116,100
3/03/2015 16:15,107,100
3/03/2015 16:20,126,100
3/03/2015 16:25,92,100
3/03/2015 16:30,87,100
3/03/2015 16:35,101,100
3/03/2015 16:40,86,100
3/03/2015 16:45,74,100
3/03/2015 16:50,83,100
3/03/2015 16:55,88,100
3/03/2015 17:00,95,100
3/03/2015 17:05,87,100
3/03/2015 17:10,84,100
3/03/2015 17:15,90,100
3/03/2015 17:20,91,100
3/03/2015 17:25,79,100
3/03/2015 17:30,86,100
3/03/2015 17:35,101,100
3/03/2015 17:40,103,100
3/03/2015 17:45,84,100
3/03/2015 17:50,95,100
3/03/2015 17:55,106,100
3/03/2015 18:00,124,100
3/03/2015 18:05,136,100
3/03/2015 18:10,103,100
3/03/2015 18:15,95,100
3/03/2015 18:20,106,100
3/03/2015 18:25,112,100
3/03/2015 18:30,120,100
3/03/2015 18:35,93,100
3/03/2015 18:40,110,100
3/03/2015 18:45,86,100
3/03/2015 18:50,103,100
3/03/2015 18:55,105,100
3/03/2015 19:00,118,100
3/03/2015 19:05,115,100
3/03/2015 19:10,97,100
3/03/2015 19:15,99,100
3/03/2015 19:20,89,100
3/03/2015 19:25,81,100
3/03/2015 19:30,119,100
3/03/2015 19:35,123,100
3/03/2015 19:40,104,100
3/03/2015 19:45,94,100
3/03/2015 19:50,97,100
3/03/2015 19:55,108,100
3/03/2015 20:00,90,100
3/03/2015 20:05,106,100
3/03/2015 20:10,96,100
3/03/2015 20:15,100,100
3/03/2015 20:20,102,100
3/03/2015 20:25,91,100
3/03/2015 20:30,94,100
3/03/2015 20:35,96,100
3/03/2015 20:40,89,100
3/03/2015 20:45,96,100
3/03/2015 20:50,73,100
3/03/2015 20:55,84,100
3/03/2015 21:00,90,100
3/03/2015 21:05,81,100
3/03/2015 21:10,74,100
3/03/2015 21:15,81,100
3/03/2015 21:20,88,100
3/03/2015 21:25,82,100
3/03/2015 21:30,86,100
3/03/2015 21:35,87,100
3/03/2015 21:40,81,100
3/03/2015 21:45,77,100
3/03/2015 21:50,73,100
3/03/2015 21:55,63,100
3/03/2015 22:00,72,100
3/03/2015 22:05,61,100
3/03/2015 22:10,85,100
3/03/2015 22:15,80,100
3/03/2015 22:20,85,100
3/03/2015 22:25,65,100
3/03/2015 22:30,54,100
3/03/2015 22:35,67,100
3/03/2015 22:40,69,100
3/03/2015 22:45,44,100
3/03/2015 22:50,60,100
3/03/2015 22:55,39,100
3/03/2015 23:00,62,100
3/03/2015 23:05,32,100
3/03/2015 23:10,29,100
3/03/2015 23:15,19,100
3/03/2015 23:20,17,100
3/03/2015 23:25,10,100
3/03/2015 23:30,43,100
3/03/2015 23:35,32,100
3/03/2015 23:40,14,100
3/03/2015 23:45,30,100
3/03/2015 23:50,24,100
3/03/2015 23:55,23,100
3/04/2015 0:00,14,100
3/04/2015 0:05,22,100
3/04/2015 0:10,20,100
3/04/2015 0:15,13,100
3/04/2015 0:20,22,100
3/04/2015 0:25,9,100
3/04/2015 0:30,12,100
3/04/2015 0:35,11,100
3/04/2015 0:40,8,100
3/04/2015 0:45,14,100
3/04/2015 0:50,16,100
3/04/2015 0:55,6,100
3/04/2015 1:00,15,100
3/04/2015 1:05,7,100
3/04/2015 1:10,13,100
3/04/2015 1:15,4,100
3/04/2015 1:20,10,100
3/04/2015 1:25,9,100
3/04/2015 1:30,14,100
3/04/2015 1:35,7,100
3/04/2015 1:40,12,100
3/04/2015 1:45,8,100
3/04/2015 1:50,8,100
3/04/2015 1:55,10,100
3/04/2015 2:00,4,100
3/04/2015 2:05,10,100
3/04/2015 2:10,11,100
3/04/2015 2:15,7,100
3/04/2015 2:20,5,100
3/04/2015 2:25,2,100
3/04/2015 2:30,7,100
3/04/2015 2:35,8,100
3/04/2015 2:40,9,100
3/04/2015 2:45,5,100
3/04/2015 2:50,4,100
3/04/2015 2:55,7,100
3/04/2015 3:00,6,100
3/04/2015 3:05,5,100
3/04/2015 3:10,8,100
3/04/2015 3:15,7,100
3/04/2015 3:20,1,100
3/04/2015 3:25,6,100
3/04/2015 3:30,6,100
3/04/2015 3:35,7,100
3/04/2015 3:40,14,100
3/04/2015 3:45,10,100
3/04/2015 3:50,17,100
3/04/2015 3:55,6,100
3/04/2015 4:00,9,100
3/04/2015 4:05,8,100
3/04/2015 4:10,16,100
3/04/2015 4:15,22,100
3/04/2015 4:20,20,100
3/04/2015 4:25,30,100
3/04/2015 4:30,25,100
3/04/2015 4:35,44,100
3/04/2015 4:40,34,100
3/04/2015 4:45,40,100
3/04/2015 4:50,43,0
3/04/2015 4:55,43,100
3/04/2015 5:00,53,100
3/04/2015 5:05,45,100
3/04/2015 5:10,58,100
3/04/2015 5:15,74,100
3/04/2015 5:20,75,100
3/04/2015 5:25,106,100
3/04/2015 5:30,124,100
3/04/2015 5:35,132,100
3/04/2015 5:40,145,100
3/04/2015 5:45,149,100
3/04/2015 5:50,130,100
3/04/2015 5:55,159,100
3/04/2015 6:00,147,100
3/04/2015 6:05,145,100
3/04/2015 6:10,163,100
3/04/2015 6:15,165,100
3/04/2015 6:20,154,100
3/04/2015 6:25,158,100
3/04/2015 6:30,178,0
3/04/2015 6:35,182,100
3/04/2015 6:40,182,100
3/04/2015 6:45,171,100
3/04/2015 6:50,179,100
3/04/2015 6:55,163,100
3/04/2015 7:00,177,100
3/04/2015 7:05,175,100
3/04/2015 7:10,183,100
3/04/2015 7:15,181,100
3/04/2015 7:20,168,100
3/04/2015 7:25,145,100
3/04/2015 7:30,161,100
3/04/2015 7:35,156,100
3/04/2015 7:40,139,100
3/04/2015 7:45,149,100
3/04/2015 7:50,148,100
3/04/2015 7:55,146,100
3/04/2015 8:00,154,100
3/04/2015 8:05,160,100
3/04/2015 8:10,156,100
3/04/2015 8:15,162,100
3/04/2015 8:20,160,100
3/04/2015 8:25,167,100
3/04/2015 8:30,161,100
3/04/2015 8:35,165,100
3/04/2015 8:40,144,100
3/04/2015 8:45,140,100
3/04/2015 8:50,144,100
3/04/2015 8:55,136,100
3/04/2015 9:00,155,100
3/04/2015 9:05,152,100
3/04/2015 9:10,159,100
3/04/2015 9:15,144,100
3/04/2015 9:20,154,100
3/04/2015 9:25,158,100
3/04/2015 9:30,157,100
3/04/2015 9:35,140,100
3/04/2015 9:40,149,100
3/04/2015 9:45,150,100
3/04/2015 9:50,143,100
3/04/2015 9:55,134,100
3/04/2015 10:00,134,100
3/04/2015 10:05,148,100
3/04/2015 10:10,127,100
3/04/2015 10:15,123,100
3/04/2015 10:20,127,100
3/04/2015 10:25,137,100
3/04/2015 10:30,141,100
3/04/2015 10:35,139,100
3/04/2015 10:40,148,100
3/04/2015 10:45,154,100
3/04/2015 10:50,142,100
3/04/2015 10:55,134,100
3/04/2015 11:00,134,100
3/04/2015 11:05,137,100
3/04/2015 11:10,139,100
3/04/2015 11:15,134,100
3/04/2015 11:20,119,100
3/04/2015 11:25,131,100
3/04/2015 11:30,141,100
3/04/2015 11:35,142,100
3/04/2015 11:40,129,100
3/04/2015 11:45,150,100
3/04/2015 11:50,127,100
3/04/2015 11:55,130,100
3/04/2015 12:00,143,100
3/04/2015 12:05,140,100
3/04/2015 12:10,124,100
3/04/2015 12:15,128,100
3/04/2015 12:20,140,100
3/04/2015 12:25,111,100
3/04/2015 12:30,138,100
3/04/2015 12:35,133,100
3/04/2015 12:40,127,100
3/04/2015 12:45,147,100
3/04/2015 12:50,140,100
3/04/2015 12:55,139,100
3/04/2015 13:00,137,100
3/04/2015 13:05,144,100
3/04/2015 13:10,132,100
3/04/2015 13:15,131,100
3/04/2015 13:20,123,100
3/04/2015 13:25,139,100
3/04/2015 13:30,124,100
3/04/2015 13:35,137,100
3/04/2015 13:40,140,100
3/04/2015 13:45,130,100
3/04/2015 13:50,115,100
3/04/2015 13:55,136,100
3/04/2015 14:00,137,100
3/04/2015 14:05,135,100
3/04/2015 14:10,142,100
3/04/2015 14:15,156,100
3/04/2015 14:20,143,100
3/04/2015 14:25,150,100
3/04/2015 14:30,143,100
3/04/2015 14:35,147,100
3/04/2015 14:40,150,100
3/04/2015 14:45,122,100
3/04/2015 14:50,131,100
3/04/2015 14:55,141,100
3/04/2015 15:00,144,100
3/04/2015 15:05,131,100
3/04/2015 15:10,96,100
3/04/2015 15:15,130,100
3/04/2015 15:20,138,100
3/04/2015 15:25,144,100
3/04/2015 15:30,132,100
3/04/2015 15:35,132,100
3/04/2015 15:40,110,100
3/04/2015 15:45,141,100
3/04/2015 15:50,121,100
3/04/2015 15:55,120,100
3/04/2015 16:00,126,100
3/04/2015 16:05,121,100
3/04/2015 16:10,135,100
3/04/2015 16:15,126,100
3/04/2015 16:20,121,100
3/04/2015 16:25,55,100
3/04/2015 16:30,53,100
3/04/2015 16:35,51,100
3/04/2015 16:40,62,100
3/04/2015 16:45,50,100
3/04/2015 16:50,31,100
3/04/2015 16:55,84,100
3/04/2015 17:00,127,100
3/04/2015 17:05,123,100
3/04/2015 17:10,126,100
3/04/2015 17:15,131,100
3/04/2015 17:20,130,100
3/04/2015 17:25,120,100
3/04/2015 17:30,131,100
3/04/2015 17:35,136,100
3/04/2015 17:40,135,100
3/04/2015 17:45,128,100
3/04/2015 17:50,107,100
3/04/2015 17:55,123,100
3/04/2015 18:00,127,100
3/04/2015 18:05,128,100
3/04/2015 18:10,128,100
3/04/2015 18:15,125,100
3/04/2015 18:20,104,100
3/04/2015 18:25,131,100
3/04/2015 18:30,121,100
3/04/2015 18:35,121,100
3/04/2015 18:40,119,100
3/04/2015 18:45,119,100
3/04/2015 18:50,88,100
3/04/2015 18:55,124,100
3/04/2015 19:00,122,100
3/04/2015 19:05,117,100
3/04/2015 19:10,122,100
3/04/2015 19:15,109,100
3/04/2015 19:20,122,100
3/04/2015 19:25,117,100
3/04/2015 19:30,132,100
3/04/2015 19:35,125,100
3/04/2015 19:40,145,100
3/04/2015 19:45,113,100
3/04/2015 19:50,93,100
3/04/2015 19:55,123,100
3/04/2015 20:00,99,100
3/04/2015 20:05,109,100
3/04/2015 20:10,101,100
3/04/2015 20:15,104,100
3/04/2015 20:20,110,100
3/04/2015 20:25,95,100
3/04/2015 20:30,109,100
3/04/2015 20:35,97,100
3/04/2015 20:40,90,100
3/04/2015 20:45,100,100
3/04/2015 20:50,87,100
3/04/2015 20:55,84,100
3/04/2015 21:00,99,100
3/04/2015 21:05,91,100
3/04/2015 21:10,94,100
3/04/2015 21:15,109,100
3/04/2015 21:20,91,100
3/04/2015 21:25,80,100
3/04/2015 21:30,95,100
3/04/2015 21:35,95,100
3/04/2015 21:40,85,100
3/04/2015 21:45,99,100
3/04/2015 21:50,84,100
3/04/2015 21:55,84,100
3/04/2015 22:00,69,100
3/04/2015 22:05,67,100
3/04/2015 22:10,81,100
3/04/2015 22:15,84,100
3/04/2015 22:20,71,100
3/04/2015 22:25,75,100
3/04/2015 22:30,65,100
3/04/2015 22:35,58,100
3/04/2015 22:40,69,100
3/04/2015 22:45,59,100
3/04/2015 22:50,55,100
3/04/2015 22:55,54,100
3/04/2015 23:00,40,100
3/04/2015 23:05,57,100
3/04/2015 23:10,52,100
3/04/2015 23:15,45,100
3/04/2015 23:20,61,100
3/04/2015 23:25,46,100
3/04/2015 23:30,31,100
3/04/2015 23:35,36,100
3/04/2015 23:40,34,100
3/04/2015 23:45,32,100
3/04/2015 23:50,33,100
3/04/2015 23:55,42,100
3/05/2015 0:00,27,100
3/05/2015 0:05,29,100
3/05/2015 0:10,27,100
3/05/2015 0:15,18,100
3/05/2015 0:20,19,100
3/05/2015 0:25,13,100
3/05/2015 0:30,21,100
3/05/2015 0:35,16,100
3/05/2015 0:40,14,100
3/05/2015 0:45,14,100
3/05/2015 0:50,8,100
3/05/2015 0:55,14,100
3/05/2015 1:00,11,100
3/05/2015 1:05,6,100
3/05/2015 1:10,17,100
3/05/2015 1:15,14,100
3/05/2015 1:20,10,100
3/05/2015 1:25,7,100
3/05/2015 1:30,10,100
3/05/2015 1:35,5,100
3/05/2015 1:40,12,100
3/05/2015 1:45,6,100
3/05/2015 1:50,7,100
3/05/2015 1:55,10,100
3/05/2015 2:00,6,100
3/05/2015 2:05,10,100
3/05/2015 2:10,13,100
3/05/2015 2:15,5,100
3/05/2015 2:20,6,100
3/05/2015 2:25,3,100
3/05/2015 2:30,9,100
3/05/2015 2:35,5,100
3/05/2015 2:40,7,100
3/05/2015 2:45,2,100
3/05/2015 2:50,13,100
3/05/2015 2:55,2,100
3/05/2015 3:00,6,100
3/05/2015 3:05,9,100
3/05/2015 3:10,7,100
3/05/2015 3:15,8,100
3/05/2015 3:20,7,100
3/05/2015 3:25,6,100
3/05/2015 3:30,7,100
3/05/2015 3:35,7,100
3/05/2015 3:40,11,100
3/05/2015 3:45,11,100
3/05/2015 3:50,10,100
3/05/2015 3:55,11,100
3/05/2015 4:00,11,100
3/05/2015 4:05,16,100
3/05/2015 4:10,20,100
3/05/2015 4:15,15,100
3/05/2015 4:20,26,100
3/05/2015 4:25,26,100
3/05/2015 4:30,35,100
3/05/2015 4:35,43,100
3/05/2015 4:40,50,100
3/05/2015 4:45,44,100
3/05/2015 4:50,44,100
3/05/2015 4:55,52,100
3/05/2015 5:00,29,100
3/05/2015 5:05,43,100
3/05/2015 5:10,62,100
3/05/2015 5:15,89,100
3/05/2015 5:20,83,100
3/05/2015 5:25,114,100
3/05/2015 5:30,127,100
3/05/2015 5:35,129,100
3/05/2015 5:40,146,100
3/05/2015 5:45,159,100
3/05/2015 5:50,151,100
3/05/2015 5:55,145,100
3/05/2015 6:00,161,100
3/05/2015 6:05,135,100
3/05/2015 6:10,166,100
3/05/2015 6:15,164,100
3/05/2015 6:20,156,100
3/05/2015 6:25,185,100
3/05/2015 6:30,184,100
3/05/2015 6:35,183,100
3/05/2015 6:40,172,100
3/05/2015 6:45,186,100
3/05/2015 6:50,173,100
3/05/2015 6:55,162,100
3/05/2015 7:00,185,100
3/05/2015 7:05,154,100
3/05/2015 7:10,165,100
3/05/2015 7:15,145,100
3/05/2015 7:20,167,100
3/05/2015 7:25,159,100
3/05/2015 7:30,156,100
3/05/2015 7:35,133,100
3/05/2015 7:40,158,100
3/05/2015 7:45,134,100
3/05/2015 7:50,149,100
3/05/2015 7:55,153,100
3/05/2015 8:00,150,100
3/05/2015 8:05,178,100
3/05/2015 8:10,148,100
3/05/2015 8:15,158,100
3/05/2015 8:20,152,100
3/05/2015 8:25,158,100
3/05/2015 8:30,154,100
3/05/2015 8:35,170,100
3/05/2015 8:40,150,100
3/05/2015 8:45,142,100
3/05/2015 8:50,156,100
3/05/2015 8:55,134,100
3/05/2015 9:00,149,100
3/05/2015 9:05,162,100
3/05/2015 9:10,152,100
3/05/2015 9:15,176,100
3/05/2015 9:20,144,100
3/05/2015 9:25,154,100
3/05/2015 9:30,160,100
3/05/2015 9:35,138,100
3/05/2015 9:40,154,100
3/05/2015 9:45,145,100
3/05/2015 9:50,144,100
3/05/2015 9:55,137,100
3/05/2015 10:00,131,100
3/05/2015 10:05,133,100
3/05/2015 10:10,147,100
3/05/2015 10:15,156,100
3/05/2015 10:20,144,100
3/05/2015 10:25,138,100
3/05/2015 10:30,138,100
3/05/2015 10:35,145,100
3/05/2015 10:40,138,100
3/05/2015 10:45,141,100
3/05/2015 10:50,136,100
3/05/2015 10:55,146,100
3/05/2015 11:00,128,100
3/05/2015 11:05,143,100
3/05/2015 11:10,137,100
3/05/2015 11:15,142,100
3/05/2015 11:20,139,100
3/05/2015 11:25,143,100
3/05/2015 11:30,129,100
3/05/2015 11:35,138,100
3/05/2015 11:40,135,100
3/05/2015 11:45,130,100
3/05/2015 11:50,130,100
3/05/2015 11:55,121,100
3/05/2015 12:00,144,100
3/05/2015 12:05,133,100
3/05/2015 12:10,114,100
3/05/2015 12:15,125,100
3/05/2015 12:20,130,100
3/05/2015 12:25,125,100
3/05/2015 12:30,143,100
3/05/2015 12:35,140,100
3/05/2015 12:40,125,100
3/05/2015 12:45,132,100
3/05/2015 12:50,125,100
3/05/2015 12:55,140,100
3/05/2015 13:00,144,100
3/05/2015 13:05,136,100
3/05/2015 13:10,117,100
3/05/2015 13:15,131,100
3/05/2015 13:20,136,100
3/05/2015 13:25,137,100
3/05/2015 13:30,152,100
3/05/2015 13:35,146,100
3/05/2015 13:40,117,100
3/05/2015 13:45,124,100
3/05/2015 13:50,140,100
3/05/2015 13:55,143,100
3/05/2015 14:00,152,100
3/05/2015 14:05,144,100
3/05/2015 14:10,164,100
3/05/2015 14:15,137,100
3/05/2015 14:20,120,100
3/05/2015 14:25,97,100
3/05/2015 14:30,120,100
3/05/2015 14:35,102,100
3/05/2015 14:40,133,100
3/05/2015 14:45,126,100
3/05/2015 14:50,142,100
3/05/2015 14:55,114,100
3/05/2015 15:00,126,100
3/05/2015 15:05,130,100
3/05/2015 15:10,115,100
3/05/2015 15:15,109,100
3/05/2015 15:20,140,100
3/05/2015 15:25,144,100
3/05/2015 15:30,112,100
3/05/2015 15:35,112,100
3/05/2015 15:40,119,100
3/05/2015 15:45,107,100
3/05/2015 15:50,101,100
3/05/2015 15:55,88,100
3/05/2015 16:00,108,100
3/05/2015 16:05,122,100
3/05/2015 16:10,115,100
3/05/2015 16:15,124,100
3/05/2015 16:20,122,100
3/05/2015 16:25,126,100
3/05/2015 16:30,116,100
3/05/2015 16:35,103,100
3/05/2015 16:40,95,100
3/05/2015 16:45,82,100
3/05/2015 16:50,92,100
3/05/2015 16:55,109,100
3/05/2015 17:00,103,100
3/05/2015 17:05,79,100
3/05/2015 17:10,54,100
3/05/2015 17:15,63,100
3/05/2015 17:20,71,100
3/05/2015 17:25,57,100
3/05/2015 17:30,64,100
3/05/2015 17:35,99,100
3/05/2015 17:40,117,100
3/05/2015 17:45,96,100
3/05/2015 17:50,99,100
3/05/2015 17:55,101,100
3/05/2015 18:00,109,100
3/05/2015 18:05,114,100
3/05/2015 18:10,119,100
3/05/2015 18:15,126,100
3/05/2015 18:20,84,100
3/05/2015 18:25,82,100
3/05/2015 18:30,79,100
3/05/2015 18:35,98,100
3/05/2015 18:40,111,100
3/05/2015 18:45,120,100
3/05/2015 18:50,116,100
3/05/2015 18:55,108,100
3/05/2015 19:00,115,100
3/05/2015 19:05,121,100
3/05/2015 19:10,131,100
3/05/2015 19:15,115,100
3/05/2015 19:20,117,100
3/05/2015 19:25,123,100
3/05/2015 19:30,123,100
3/05/2015 19:35,125,100
3/05/2015 19:40,134,100
3/05/2015 19:45,128,100
3/05/2015 19:50,98,100
3/05/2015 19:55,99,100
